scaffold_slug,scaffold_name,scaffold_ref_id,scaffold_smiles_source,hydroxyl_site_id,hydroxyl_oxygen_atom_idx,hydroxyl_neighbor_atom_idx,hydroxyl_neighbor_symbol,representative_mpm_id,representative_name,neutralized_smiles,cooh_group_count,product_smiles,product_canonical_smiles,sanitize_ok,error_message,pMIC_pred（μmol/ml）,original_pMIC_pred（μmol/ml）
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM01358,D-Ala,CC(N)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(C)N)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(C)N)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,TRUE,,1.7415,1.741467238
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00548,DAPA,CC(N)C(N)CCCCCC(=O)O,1,CC[C@H]1OC(=O)C[C@@H](OC(=O)CCCCCC(N)C(C)N)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,CC[C@H]1OC(=O)C[C@@H](OC(=O)CCCCCC(N)C(C)N)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,TRUE,,1.2408,1.240767883
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00031,"(2R,4S)-2,4-diaminopentanoic acid",CC(N)CC(N)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(N)CC(C)N)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(N)CC(C)N)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,TRUE,,1.6723,1.672277448
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00051,"(3S,5S)-3,5-diaminohexanoic acid",CC(N)CC(N)CC(=O)O,1,CC[C@H]1OC(=O)C[C@@H](OC(=O)CC(N)CC(C)N)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,CC[C@H]1OC(=O)C[C@@H](OC(=O)CC(N)CC(C)N)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,TRUE,,1.417,1.417041929
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00083,(R)-mevalonate,CC(O)(CCO)CC(=O)O,1,CC[C@H]1OC(=O)C[C@@H](OC(=O)CC(C)(O)CCO)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,CC[C@H]1OC(=O)C[C@@H](OC(=O)CC(C)(O)CCO)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,TRUE,,0.9822,0.982164109
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00081,(R)-5-Diphosphomevalonate,CC(O)(CCOP(=O)(O)OP(=O)(O)O)CC(=O)O,1,CC[C@H]1OC(=O)C[C@@H](OC(=O)CC(C)(O)CCOP(=O)(O)OP(=O)(O)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,CC[C@H]1OC(=O)C[C@@H](OC(=O)CC(C)(O)CCOP(=O)(O)OP(=O)(O)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,TRUE,,0.1088,0.108843883
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00543,D-2-Hydroxypropionic acid,CC(O)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(C)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(C)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,TRUE,,1.4469,1.446850916
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM01136,2-Amino-3-hydroxybutyric acid,CC(O)C(N)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(N)C(C)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(N)C(C)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,TRUE,,1.4899,1.489916379
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00551,D-beta-Hydroxybutyric acid,CC(O)CC(=O)O,1,CC[C@H]1OC(=O)C[C@@H](OC(=O)CC(C)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,CC[C@H]1OC(=O)C[C@@H](OC(=O)CC(C)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,TRUE,,1.3012,1.301166981
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00843,O-Phospho-L-threonine,CC(OP(=O)(O)O)C(N)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(N)C(C)OP(=O)(O)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(N)C(C)OP(=O)(O)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,TRUE,,1.2074,1.207413537
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00465,Ampicillin,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C2N3C(=O)C(NC(=O)C(N)c4ccccc4)C3SC2(C)C)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C2N3C(=O)C(NC(=O)C(N)c4ccccc4)C3SC2(C)C)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,TRUE,,0.2802,0.280214955
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00566,Desthiobiotin,CC1NC(=O)NC1CCCCCC(=O)O,1,CC[C@H]1OC(=O)C[C@@H](OC(=O)CCCCCC2NC(=O)NC2C)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,CC[C@H]1OC(=O)C[C@@H](OC(=O)CCCCCC2NC(=O)NC2C)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,TRUE,,0.5424,0.542376878
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00458,alpha-Ketobutyrate,CCC(=O)C(=O)O,1,CCC(=O)C(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCC(=O)C(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,1.5912,1.591157459
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00908,propionate,CCC(=O)O,1,CCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,1.5246,1.524562555
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00078,(R)-3-Hydroxy-3-methyl-2-oxopentanoate,CCC(C)(O)C(=O)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(=O)C(C)(O)CC)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(=O)C(C)(O)CC)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,TRUE,,1.3836,1.383629332
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00028,"(2R,3R)-2,3-Dihydroxy-3-methylpentanoate",CCC(C)(O)C(O)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(O)C(C)(O)CC)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(O)C(C)(O)CC)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,TRUE,,1.0205,1.020480691
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00050,(3S)-3-Methyl-2-oxopentanoate,CCC(C)C(=O)C(=O)O,1,CCC(C)C(=O)C(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCC(C)C(=O)C(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,1.3735,1.373489052
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM01138,2-Amino-3-methylvaleric acid,CCC(C)C(N)C(=O)O,1,CCC(C)C(N)C(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCC(C)C(N)C(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,1.3282,1.328218133
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00029,"(2R,3R)-2-hydroxy-3-methylpentanoic acid",CCC(C)C(O)C(=O)O,1,CCC(C)C(O)C(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCC(C)C(O)C(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,1.0335,1.03348806
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00094,(S)-2-Hydroxy-2-ethyl-3-oxobutanoate,CCC(O)(C(C)=O)C(=O)O,1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(O)(CC)C(C)=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,CC[C@H]1OC(=O)C[C@@H](OC(=O)C(O)(CC)C(C)=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,TRUE,,1.1018,1.101752657
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00302,3-Hydroxypentanoic acid,CCC(O)CC(=O)O,1,CCC(O)CC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCC(O)CC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,1.254,1.254008287
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00496,butyrate,CCCC(=O)O,1,CCCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,1.4646,1.464590145
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00298,3-Hydroxyhexanoic acid,CCCC(O)CC(=O)O,1,CCCC(O)CC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCCC(O)CC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,1.1923,1.192274372
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00833,n-Valeric acid,CCCCC(=O)O,1,CCCCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCCCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,1.4001,1.400058576
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00295,3-hydroxyheptanoic Acid,CCCCC(O)CC(=O)O,1,CCCCC(O)CC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCCCC(O)CC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,1.1277,1.127699766
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00061,(9E)-tetradecenoic acid,CCCCC=CCCCCCCCC(=O)O,1,CCCCC=CCCCCCCCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCCCC=CCCCCCCCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,0.9453,0.94531106
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00813,n-Caproic acid,CCCCCC(=O)O,1,CCCCCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCCCCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,1.3355,1.335515101
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00301,3-Hydroxyoctanoic acid,CCCCCC(O)CC(=O)O,1,CCCCCC(O)CC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCCCCC(O)CC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,1.0631,1.063097326
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00411,"9-cis,12-cis-Octadecadienoic acid",CCCCCC=CCC=CCCCCCCCC(=O)O,1,CCCCCC=CCC=CCCCCCCCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCCCCC=CCC=CCCCCCCCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,0.6374,0.637418243
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00689,Heptanoate,CCCCCCC(=O)O,1,CCCCCCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCCCCCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,1.2709,1.270903348
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00300,3-Hydroxynonanoic acid,CCCCCCC(O)CC(=O)O,1,CCCCCCC(O)CC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCCCCCC(O)CC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,1.0497,1.04969247
tildipirosin,Tildipirosin (泰地罗新),REF_TILDIPIROSIN,repository_reference,O20_attached_to_C15,20,15,C,MPM00852,palmitoleate,CCCCCCC=CCCCCCCCC(=O)O,1,CCCCCCC=CCCCCCCCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,CCCCCCC=CCCCCCCCC(=O)O[C@@H]1CC(=O)O[C@H](CC)[C@@H](CN2CCCCC2)/C=C(C)/C=C/C(=O)[C@H](C)C[C@H](CCN2CCCCC2)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H]1C,TRUE,,0.8188,0.818818734
